imie,plec,rok,miesiac,liczba
Marek,M,2011,3,2
Marek,M,2011,2,1
Marek,M,2011,1,2
Marek,M,2010,12,0
Marek,M,2010,11,0
Marek,M,2010,10,0
Marek,M,2010,9,0
Marek,M,2010,8,2
Marek,M,2010,7,3
Marek,M,2010,6,0
Marek,M,2010,5,0
Marek,M,2010,4,0
Marek,M,2010,3,2
Marek,M,2010,2,1
Marek,M,2010,1,1
Marek,M,2009,12,0
Marek,M,2009,11,2
Marek,M,2009,10,1
Marek,M,2009,9,1
Marek,M,2009,8,0
Marek,M,2009,7,1
Marek,M,2009,6,2
Marek,M,2009,5,4
Marek,M,2009,4,0
Marek,M,2009,3,2
Marek,M,2009,2,0
Marek,M,2009,1,2
Marek,M,2008,12,0
Marek,M,2008,11,3
Marek,M,2008,10,1
Marek,M,2008,9,2
Marek,M,2008,8,2
Marek,M,2008,7,1
Marek,M,2008,6,4
Marek,M,2008,5,0
Marek,M,2008,4,1
Marek,M,2008,3,3
Marek,M,2008,2,0
Marek,M,2008,1,1
Marek,M,2007,12,1
Marek,M,2007,11,1
Marek,M,2007,10,1
Marek,M,2007,9,3
Marek,M,2007,8,3
Marek,M,2007,7,1
Marek,M,2007,6,0
Marek,M,2007,5,2
Marek,M,2007,4,2
Marek,M,2007,3,1
Marek,M,2007,2,4
Marek,M,2007,1,2
Marek,M,2006,12,1
Marek,M,2006,11,2
Marek,M,2006,10,1
Marek,M,2006,9,2
Marek,M,2006,8,2
Marek,M,2006,7,5
Marek,M,2006,6,2
Marek,M,2006,5,2
Marek,M,2006,4,3
Marek,M,2006,3,2
Marek,M,2006,2,2
Marek,M,2006,1,0
Marek,M,2005,12,1
Marek,M,2005,11,0
Marek,M,2005,10,2
Marek,M,2005,9,0
Marek,M,2005,8,0
Marek,M,2005,7,2
Marek,M,2005,6,3
Marek,M,2005,5,1
Marek,M,2005,4,2
Marek,M,2005,3,2
Marek,M,2005,2,2
Marek,M,2005,1,0
Marek,M,2004,12,1
Marek,M,2004,11,0
Marek,M,2004,10,2
Marek,M,2004,9,1
Marek,M,2004,8,0
Marek,M,2004,7,0
Marian,M,2016,5,0
Marian,M,2016,4,0
Marian,M,2016,3,0
Marian,M,2016,2,0
Marian,M,2016,1,0
Marian,M,2015,12,0
Marian,M,2015,11,0
Marian,M,2015,10,0
Marian,M,2015,9,0
Marian,M,2015,8,0
Marian,M,2015,7,0
Marian,M,2015,6,1
Marian,M,2015,5,0
Marian,M,2015,4,0
Marian,M,2015,3,0
Marian,M,2015,2,0
Marian,M,2015,1,0
Marian,M,2014,12,0
Marian,M,2014,11,0
Marian,M,2014,10,1
Marian,M,2014,9,0
Marian,M,2014,8,0
Marian,M,2014,7,0
Marian,M,2014,6,0
Marian,M,2014,5,0
Marian,M,2014,4,0
Marian,M,2014,3,0
Marian,M,2014,2,0
Marian,M,2014,1,0
Marian,M,2013,12,0
Marian,M,2013,11,0
Marian,M,2013,10,0
Marian,M,2013,9,0
Marian,M,2013,8,0
Marian,M,2013,7,0
Marian,M,2013,6,1
Marian,M,2013,5,0
Marian,M,2013,4,0
Marian,M,2013,3,0
Marian,M,2013,2,0
Marian,M,2013,1,0
Marian,M,2012,12,0
Marian,M,2012,11,0
Marian,M,2012,10,0
Marian,M,2012,9,0
Marian,M,2012,8,0
Marian,M,2012,7,0
Marian,M,2012,6,0
Marian,M,2012,5,0
Marian,M,2012,4,0
Marian,M,2012,3,0
Marian,M,2012,2,0
Marian,M,2012,1,0
Marian,M,2011,12,0
Marian,M,2011,11,0
Marian,M,2011,10,0
Marian,M,2011,9,0
Marian,M,2011,8,0
Marian,M,2011,7,0
Marian,M,2011,6,0
Marian,M,2011,5,0
Marian,M,2011,4,0
Marian,M,2011,3,0
Marian,M,2011,2,1
Marian,M,2011,1,0
Marian,M,2010,12,1
Marian,M,2010,11,1
Marian,M,2010,10,0
Marian,M,2010,9,0
Marian,M,2010,8,0
Marian,M,2010,7,0
Marian,M,2010,6,0
Marian,M,2010,5,0
Marian,M,2010,4,0
Marian,M,2010,3,0
Marian,M,2010,2,0
Marian,M,2010,1,0
Marian,M,2009,12,0
Marian,M,2009,11,0
Marian,M,2009,10,0
Marian,M,2009,9,0
Marian,M,2009,8,0
Marian,M,2009,7,0
Marian,M,2009,6,0
Marian,M,2009,5,0
Marian,M,2009,4,0
Marian,M,2009,3,0
Marian,M,2009,2,0
Marian,M,2009,1,0
Marian,M,2008,12,0
Marian,M,2008,11,0
Marian,M,2008,10,0
Marian,M,2008,9,0
Marian,M,2008,8,0
Marian,M,2008,7,0
Marian,M,2008,6,0
Marian,M,2008,5,0
Marian,M,2008,4,0
Marian,M,2008,3,0
Marian,M,2008,2,0
Marian,M,2008,1,0
Marian,M,2007,12,0
Marian,M,2007,11,0
Marian,M,2007,10,0
Marian,M,2007,9,0
Marian,M,2007,8,0
Marian,M,2007,7,0
Marian,M,2007,6,0
Marian,M,2007,5,0
Marian,M,2007,4,0
Marian,M,2007,3,0
Marian,M,2007,2,0
Marian,M,2007,1,0
Marian,M,2006,12,0
Marian,M,2006,11,0
Marian,M,2006,10,0
Marian,M,2006,9,0
Marian,M,2006,8,0
Marian,M,2006,7,0
Marian,M,2006,6,0
Marian,M,2006,5,0
Marian,M,2006,4,0
Marian,M,2006,3,0
Marian,M,2006,2,0
Marian,M,2006,1,0
Marian,M,2005,12,0
Marian,M,2005,11,0
Marian,M,2005,10,0
Marian,M,2005,9,0
Marian,M,2005,8,0
Marian,M,2005,7,0
Marian,M,2005,6,0
Marian,M,2005,5,0
Marian,M,2005,4,0
Marian,M,2005,3,0
Marian,M,2005,2,0
Marian,M,2005,1,0
Marian,M,2004,12,0
Marian,M,2004,11,0
Marian,M,2004,10,0
Marian,M,2004,9,0
Marian,M,2004,8,0
Marian,M,2004,7,0
Mariusz,M,2016,5,0
Mariusz,M,2016,4,0
Mariusz,M,2016,3,1
Mariusz,M,2016,2,0
Mariusz,M,2016,1,0
Mariusz,M,2015,12,0
Mariusz,M,2015,11,0
Mariusz,M,2015,10,0
Mariusz,M,2015,9,0
Mariusz,M,2015,8,0
Mariusz,M,2015,7,2
Mariusz,M,2015,6,0
Mariusz,M,2015,5,0
Mariusz,M,2015,4,0
Mariusz,M,2015,3,1
Mariusz,M,2015,2,1
Mariusz,M,2015,1,0
Mariusz,M,2014,12,0
Mariusz,M,2014,11,0
Mariusz,M,2014,10,0
Mariusz,M,2014,9,0
Mariusz,M,2014,8,0
Mariusz,M,2014,7,0
Mariusz,M,2014,6,0
Mariusz,M,2014,5,0
Mariusz,M,2014,4,0
Mariusz,M,2014,3,1
Mariusz,M,2014,2,0
Mariusz,M,2014,1,0
Mariusz,M,2013,12,0
Mariusz,M,2013,11,0
Mariusz,M,2013,10,0
Mariusz,M,2013,9,0
Mariusz,M,2013,8,0
Mariusz,M,2013,7,0
Mariusz,M,2013,6,0
Mariusz,M,2013,5,0
Mariusz,M,2013,4,0
Mariusz,M,2013,3,0
Mariusz,M,2013,2,0
Mariusz,M,2013,1,0
Mariusz,M,2012,12,0
Mariusz,M,2012,11,1
Mariusz,M,2012,10,0
Mariusz,M,2012,9,0
Mariusz,M,2012,8,1
Mariusz,M,2012,7,0
Mariusz,M,2012,6,0
Mariusz,M,2012,5,0
Mariusz,M,2012,4,0
Mariusz,M,2012,3,0
Mariusz,M,2012,2,0
Mariusz,M,2012,1,0
Mariusz,M,2011,12,0
Mariusz,M,2011,11,0
Mariusz,M,2011,10,0
Mariusz,M,2011,9,0
Mariusz,M,2011,8,0
Mariusz,M,2011,7,0
Mariusz,M,2011,6,0
Mariusz,M,2011,5,0
Mariusz,M,2011,4,0
Mariusz,M,2011,3,1
Mariusz,M,2011,2,0
Mariusz,M,2011,1,1
Mariusz,M,2010,12,1
Mariusz,M,2010,11,0
Mariusz,M,2010,10,0
Mariusz,M,2010,9,0
Mariusz,M,2010,8,0
Mariusz,M,2010,7,0
Mariusz,M,2010,6,1
Mariusz,M,2010,5,0
Mariusz,M,2010,4,1
Mariusz,M,2010,3,0
Mariusz,M,2010,2,0
Mariusz,M,2010,1,0
Mariusz,M,2009,12,1
Mariusz,M,2009,11,0
Mariusz,M,2009,10,0
Mariusz,M,2009,9,1
Mariusz,M,2009,8,1
Mariusz,M,2009,7,0
Mariusz,M,2009,6,0
Mariusz,M,2009,5,1
Mariusz,M,2009,4,0
Mariusz,M,2009,3,2
Mariusz,M,2009,2,0
Mariusz,M,2009,1,1
Mariusz,M,2008,12,0
Mariusz,M,2008,11,0
Mariusz,M,2008,10,0
Mariusz,M,2008,9,1
Mariusz,M,2008,8,3
Mariusz,M,2008,7,0
Mariusz,M,2008,6,0
Mariusz,M,2008,5,0
Mariusz,M,2008,4,0
Mariusz,M,2008,3,1
Mariusz,M,2008,2,0
Mariusz,M,2008,1,0
Mariusz,M,2007,12,0
Mariusz,M,2007,11,0
Mariusz,M,2007,10,1
Mariusz,M,2007,9,1
Mariusz,M,2007,8,0
Mariusz,M,2007,7,1
Mariusz,M,2007,6,0
Mariusz,M,2007,5,0
Mariusz,M,2007,4,0
Mariusz,M,2007,3,1
Mariusz,M,2007,2,0
Mariusz,M,2007,1,0
Mariusz,M,2006,12,1
Mariusz,M,2006,11,0
Mariusz,M,2006,10,0
Mariusz,M,2006,9,0
Mariusz,M,2006,8,1
Mariusz,M,2006,7,1
Mariusz,M,2006,6,1
Mariusz,M,2006,5,0
Mariusz,M,2006,4,0
Mariusz,M,2006,3,1
Mariusz,M,2006,2,1
Mariusz,M,2006,1,0
Mariusz,M,2005,12,0
Mariusz,M,2005,11,2
Mariusz,M,2005,10,2
Mariusz,M,2005,9,0
Mariusz,M,2005,8,2
Mariusz,M,2005,7,1
Mariusz,M,2005,6,0
Mariusz,M,2005,5,0
Mariusz,M,2005,4,2
Mariusz,M,2005,3,2
Mariusz,M,2005,2,0
Mariusz,M,2005,1,1
Mariusz,M,2004,12,0
Mariusz,M,2004,11,1
Mariusz,M,2004,10,0
Mariusz,M,2004,9,0
Mariusz,M,2004,8,0
Mariusz,M,2004,7,0
Martin,M,2016,5,0
Martin,M,2016,4,0
Martin,M,2016,3,0
Martin,M,2016,2,0
Martin,M,2016,1,0
Martin,M,2015,12,0
Martin,M,2015,11,0
Martin,M,2015,10,0
Martin,M,2015,9,0
Martin,M,2015,8,0
Martin,M,2015,7,0
Martin,M,2015,6,0
Martin,M,2015,5,0
Martin,M,2015,4,0
Martin,M,2015,3,0
Martin,M,2015,2,0
Martin,M,2015,1,0
Martin,M,2014,12,0
Martin,M,2014,11,0
Martin,M,2014,10,0
Martin,M,2014,9,0
Martin,M,2014,8,0
Martin,M,2014,7,0
Martin,M,2014,6,0
Martin,M,2014,5,0
Martin,M,2014,4,0
Martin,M,2014,3,0
Martin,M,2014,2,1
Martin,M,2014,1,0
Martin,M,2013,12,0
Martin,M,2013,11,0
Martin,M,2013,10,0
Martin,M,2013,9,0
Martin,M,2013,8,0
Martin,M,2013,7,0
Martin,M,2013,6,0
Martin,M,2013,5,0
Martin,M,2013,4,0
Martin,M,2013,3,0
Martin,M,2013,2,0
Martin,M,2013,1,0
Martin,M,2012,12,0
Martin,M,2012,11,0
Martin,M,2012,10,0
Martin,M,2012,9,0
Martin,M,2012,8,0
Martin,M,2012,7,0
Martin,M,2012,6,0
Martin,M,2012,5,0
Martin,M,2012,4,0
Martin,M,2012,3,0
Martin,M,2012,2,0
Martin,M,2012,1,0
Martin,M,2011,12,0
Martin,M,2011,11,0
Martin,M,2011,10,0
Martin,M,2011,9,0
Martin,M,2011,8,0
Martin,M,2011,7,0
Martin,M,2011,6,0
Martin,M,2011,5,0
Martin,M,2011,4,0
Martin,M,2011,3,0
Martin,M,2011,2,0
Martin,M,2011,1,0
Martin,M,2010,12,0
Martin,M,2010,11,0
Martin,M,2010,10,0
Martin,M,2010,9,0
Martin,M,2010,8,0
Martin,M,2010,7,0
Martin,M,2010,6,0
Martin,M,2010,5,0
Martin,M,2010,4,0
Martin,M,2010,3,0
Martin,M,2010,2,0
Martin,M,2010,1,0
Martin,M,2009,12,0
Martin,M,2009,11,0
Martin,M,2009,10,0
Martin,M,2009,9,0
Martin,M,2009,8,0
Martin,M,2009,7,0
Martin,M,2009,6,0
Martin,M,2009,5,0
Martin,M,2009,4,0
Martin,M,2009,3,0
Martin,M,2009,2,0
Martin,M,2009,1,0
Martin,M,2008,12,0
Martin,M,2008,11,0
Martin,M,2008,10,0
Martin,M,2008,9,0
Martin,M,2008,8,0
Martin,M,2008,7,1
Martin,M,2008,6,0
Martin,M,2008,5,0
Martin,M,2008,4,0
Martin,M,2008,3,0
Martin,M,2008,2,0
Martin,M,2008,1,0
Martin,M,2007,12,0
Martin,M,2007,11,0
Martin,M,2007,10,0
Martin,M,2007,9,0
Martin,M,2007,8,0
Martin,M,2007,7,0
Martin,M,2007,6,0
Martin,M,2007,5,0
Martin,M,2007,4,0
Martin,M,2007,3,0
Martin,M,2007,2,0
Martin,M,2007,1,1
Martin,M,2006,12,0
Martin,M,2006,11,0
Martin,M,2006,10,0
Martin,M,2006,9,0
Martin,M,2006,8,0
Martin,M,2006,7,0
Martin,M,2006,6,0
Martin,M,2006,5,0
Martin,M,2006,4,0
Martin,M,2006,3,0
Martin,M,2006,2,0
Martin,M,2006,1,0
Martin,M,2005,12,0
Martin,M,2005,11,1
Martin,M,2005,10,0
Martin,M,2005,9,0
Martin,M,2005,8,0
Martin,M,2005,7,0
Martin,M,2005,6,0
Martin,M,2005,5,0
Martin,M,2005,4,0
Martin,M,2005,3,1
Martin,M,2005,2,0
Martin,M,2005,1,0
Martin,M,2004,12,0
Martin,M,2004,11,0
Martin,M,2004,10,0
Martin,M,2004,9,0
Martin,M,2004,8,0
Martin,M,2004,7,0
Mateusz,M,2016,5,3
Mateusz,M,2016,4,6
Mateusz,M,2016,3,6
Mateusz,M,2016,2,0
Mateusz,M,2016,1,3
Mateusz,M,2015,12,6
Mateusz,M,2015,11,3
Mateusz,M,2015,10,6
Mateusz,M,2015,9,6
Mateusz,M,2015,8,11
Mateusz,M,2015,7,10
Mateusz,M,2015,6,7
Mateusz,M,2015,5,10
Mateusz,M,2015,4,12
Mateusz,M,2015,3,9
Mateusz,M,2015,2,7
Mateusz,M,2015,1,6
Mateusz,M,2014,12,5
Mateusz,M,2014,11,9
Mateusz,M,2014,10,8
Mateusz,M,2014,9,8
Mateusz,M,2014,8,8
Mateusz,M,2014,7,5
Mateusz,M,2014,6,5
Mateusz,M,2014,5,7
Mateusz,M,2014,4,7
Mateusz,M,2014,3,8
Mateusz,M,2014,2,19
Mateusz,M,2014,1,7
Mateusz,M,2013,12,5
Mateusz,M,2013,11,9
Mateusz,M,2013,10,11
Mateusz,M,2013,9,8
Mateusz,M,2013,8,6
Mateusz,M,2013,7,4
Mateusz,M,2013,6,8
Mateusz,M,2013,5,15
Mateusz,M,2013,4,12
Mateusz,M,2013,3,11
Mateusz,M,2013,2,7
Mateusz,M,2013,1,12
Mateusz,M,2012,12,6
Mateusz,M,2012,11,14
Mateusz,M,2012,10,12
Mateusz,M,2012,9,16
Mateusz,M,2012,8,9
Mateusz,M,2012,7,13
Mateusz,M,2012,6,9
Mateusz,M,2012,5,16
Mateusz,M,2012,4,6
Mateusz,M,2012,3,3
Mateusz,M,2012,2,14
Mateusz,M,2012,1,19
Mateusz,M,2011,12,13
Mateusz,M,2011,11,14
Mateusz,M,2011,10,9
Mateusz,M,2011,9,2
Mateusz,M,2011,8,11
Mateusz,M,2011,7,17
Mateusz,M,2011,6,19
Mateusz,M,2011,5,13
Mateusz,M,2011,4,12
Mateusz,M,2011,3,13
Mateusz,M,2011,2,8
Mateusz,M,2011,1,12
Mateusz,M,2010,12,13
Mateusz,M,2010,11,15
Mateusz,M,2010,10,19
Mateusz,M,2010,9,14
Mateusz,M,2010,8,10
Mateusz,M,2010,7,13
Mateusz,M,2010,6,9
Mateusz,M,2010,5,7
Mateusz,M,2010,4,13
Mateusz,M,2010,3,16
Mateusz,M,2010,2,20
Mateusz,M,2010,1,17
Mateusz,M,2009,12,16
Mateusz,M,2009,11,16
Mateusz,M,2009,10,24
Mateusz,M,2009,9,15
Mateusz,M,2009,8,13
Mateusz,M,2009,7,23
Mateusz,M,2009,6,11
Mateusz,M,2009,5,19
Mateusz,M,2009,4,21
Mateusz,M,2009,3,20
Mateusz,M,2009,2,9
Mateusz,M,2009,1,11
Mateusz,M,2008,12,14
Mateusz,M,2008,11,18
Mateusz,M,2008,10,16
Mateusz,M,2008,9,23
Mateusz,M,2008,8,20
Mateusz,M,2008,7,22
Mateusz,M,2008,6,28
Mateusz,M,2008,5,13
Mateusz,M,2008,4,20
Mateusz,M,2008,3,23
Mateusz,M,2008,2,23
Mateusz,M,2008,1,26
Mateusz,M,2007,12,13
Mateusz,M,2007,11,25
Mateusz,M,2007,10,7
Mateusz,M,2007,9,24
Mateusz,M,2007,8,20
Mateusz,M,2007,7,20
Mateusz,M,2007,6,19
Mateusz,M,2007,5,25
Mateusz,M,2007,4,27
Mateusz,M,2007,3,25
Mateusz,M,2007,2,31
Mateusz,M,2007,1,27
Mateusz,M,2006,12,28
Mateusz,M,2006,11,19
Mateusz,M,2006,10,22
Mateusz,M,2006,9,29
Mateusz,M,2006,8,29
Mateusz,M,2006,7,24
Mateusz,M,2006,6,25
Mateusz,M,2006,5,30
Mateusz,M,2006,4,28
Mateusz,M,2006,3,26
Mateusz,M,2006,2,22
Mateusz,M,2006,1,20
Mateusz,M,2005,12,35
Mateusz,M,2005,11,25
Mateusz,M,2005,10,22
Mateusz,M,2005,9,29
Mateusz,M,2005,8,25
Mateusz,M,2005,7,31
Mateusz,M,2005,6,32
Mateusz,M,2005,5,33
Mateusz,M,2005,4,26
Mateusz,M,2005,3,36
Mateusz,M,2005,2,29
Mateusz,M,2005,1,26
Mateusz,M,2004,12,12
Mateusz,M,2004,11,23
Mateusz,M,2004,10,13
Mateusz,M,2004,9,29
Mateusz,M,2004,8,10
Mateusz,M,2004,7,9
Maurycy,M,2016,5,0
Maurycy,M,2016,4,0
Maurycy,M,2016,3,0
Maurycy,M,2016,2,0
Maurycy,M,2016,1,0
Maurycy,M,2015,12,0
Maurycy,M,2015,11,0
Maurycy,M,2015,10,0
Maurycy,M,2015,9,0
Maurycy,M,2015,8,0
Maurycy,M,2015,7,0
Maurycy,M,2015,6,1
Maurycy,M,2015,5,1
Maurycy,M,2015,4,0
Maurycy,M,2015,3,0
Maurycy,M,2015,2,0
Maurycy,M,2015,1,3
Maurycy,M,2014,12,0
Maurycy,M,2014,11,0
Maurycy,M,2014,10,1
Maurycy,M,2014,9,0
Maurycy,M,2014,8,0
Maurycy,M,2014,7,0
Maurycy,M,2014,6,0
Maurycy,M,2014,5,0
Maurycy,M,2014,4,2
Maurycy,M,2014,3,1
Maurycy,M,2014,2,0
Maurycy,M,2014,1,1
Maurycy,M,2013,12,0
Maurycy,M,2013,11,0
Maurycy,M,2013,10,1
Maurycy,M,2013,9,2
Maurycy,M,2013,8,1
Maurycy,M,2013,7,1
Maurycy,M,2013,6,0
Maurycy,M,2013,5,0
Maurycy,M,2013,4,1
Maurycy,M,2013,3,0
Maurycy,M,2013,2,0
Maurycy,M,2013,1,1
Maurycy,M,2012,12,2
Maurycy,M,2012,11,0
Maurycy,M,2012,10,0
Maurycy,M,2012,9,1
Maurycy,M,2012,8,0
Maurycy,M,2012,7,2
Maurycy,M,2012,6,0
Maurycy,M,2012,5,1
Maurycy,M,2012,4,0
Maurycy,M,2012,3,0
Maurycy,M,2012,2,0
Maurycy,M,2012,1,0
Maurycy,M,2011,12,0
Maurycy,M,2011,11,0
Maurycy,M,2011,10,0
Maurycy,M,2011,9,0
Maurycy,M,2011,8,0
Maurycy,M,2011,7,1
Maurycy,M,2011,6,0
Maurycy,M,2011,5,0
Maurycy,M,2011,4,0
Maurycy,M,2011,3,0
Maurycy,M,2011,2,0
Maurycy,M,2011,1,2
Maurycy,M,2010,12,2
Maurycy,M,2010,11,0
Maurycy,M,2010,10,0
Maurycy,M,2010,9,0
Maurycy,M,2010,8,0
Maurycy,M,2010,7,0
Maurycy,M,2010,6,0
Maurycy,M,2010,5,0
Maurycy,M,2010,4,1
Maurycy,M,2010,3,0
Maurycy,M,2010,2,3
Maurycy,M,2010,1,0
Maurycy,M,2009,12,0
Maurycy,M,2009,11,0
Maurycy,M,2009,10,0
Maurycy,M,2009,9,0
Maurycy,M,2009,8,0
Maurycy,M,2009,7,0
Maurycy,M,2009,6,0
Maurycy,M,2009,5,2
Maurycy,M,2009,4,0
Maurycy,M,2009,3,0
Maurycy,M,2009,2,1
Maurycy,M,2009,1,1
Maurycy,M,2008,12,0
Maurycy,M,2008,11,0
Maurycy,M,2008,10,0
Maurycy,M,2008,9,0
Maurycy,M,2008,8,0
Maurycy,M,2008,7,0
Maurycy,M,2008,6,0
Maurycy,M,2008,5,1
Maurycy,M,2008,4,1
Maurycy,M,2008,3,0
Maurycy,M,2008,2,1
Maurycy,M,2008,1,1
Maurycy,M,2007,12,0
Maurycy,M,2007,11,0
Maurycy,M,2007,10,0
Maurycy,M,2007,9,0
Maurycy,M,2007,8,2
Maurycy,M,2007,7,1
Maurycy,M,2007,6,0
Maurycy,M,2007,5,0
Maurycy,M,2007,4,0
Maurycy,M,2007,3,0
Maurycy,M,2007,2,0
Maurycy,M,2007,1,0
Maurycy,M,2006,12,0
Maurycy,M,2006,11,1
Maurycy,M,2006,10,0
Maurycy,M,2006,9,0
Maurycy,M,2006,8,1
Maurycy,M,2006,7,0
Maurycy,M,2006,6,1
Maurycy,M,2006,5,0
Maurycy,M,2006,4,0
Maurycy,M,2006,3,1
Maurycy,M,2006,2,0
Maurycy,M,2006,1,1
Maurycy,M,2005,12,0
Maurycy,M,2005,11,1
Maurycy,M,2005,10,0
Maurycy,M,2005,9,0
Maurycy,M,2005,8,0
Maurycy,M,2005,7,2
Maurycy,M,2005,6,0
Maurycy,M,2005,5,0
Maurycy,M,2005,4,0
Maurycy,M,2005,3,1
Maurycy,M,2005,2,1
Maurycy,M,2005,1,0
Maurycy,M,2004,12,0
Maurycy,M,2004,11,0
Maurycy,M,2004,10,0
Maurycy,M,2004,9,0
Maurycy,M,2004,8,0
Maurycy,M,2004,7,0
Max,M,2016,5,0
Max,M,2016,4,0
Max,M,2016,3,0
Max,M,2016,2,0
Max,M,2016,1,0
Max,M,2015,12,1
Max,M,2015,11,0
Max,M,2015,10,0
Max,M,2015,9,0
Max,M,2015,8,0
Max,M,2015,7,0
Max,M,2015,6,0
Max,M,2015,5,0
Max,M,2015,4,0
Max,M,2015,3,0
Max,M,2015,2,0
Max,M,2015,1,0
Max,M,2014,12,0
Max,M,2014,11,0
Max,M,2014,10,1
Max,M,2014,9,0
Max,M,2014,8,0
Max,M,2014,7,0
Max,M,2014,6,0
Max,M,2014,5,0
Max,M,2014,4,0
Max,M,2014,3,0
Max,M,2014,2,0
Max,M,2014,1,0
Max,M,2013,12,0
Max,M,2013,11,2
Max,M,2013,10,0
Max,M,2013,9,0
Max,M,2013,8,0
Max,M,2013,7,0
Max,M,2013,6,0
Max,M,2013,5,0
Max,M,2013,4,0
Max,M,2013,3,0
Max,M,2013,2,0
Max,M,2013,1,0
Max,M,2012,12,0
Max,M,2012,11,0
Max,M,2012,10,1
Max,M,2012,9,0
Max,M,2012,8,0
Max,M,2012,7,0
Max,M,2012,6,0
Max,M,2012,5,0
Max,M,2012,4,0
Max,M,2012,3,0
Max,M,2012,2,0
Max,M,2012,1,0
Max,M,2011,12,0
Max,M,2011,11,1
Max,M,2011,10,0
Max,M,2011,9,1
Max,M,2011,8,0
Max,M,2011,7,0
Max,M,2011,6,0
Max,M,2011,5,0
Max,M,2011,4,0
Max,M,2011,3,0
Max,M,2011,2,0
Max,M,2011,1,0
Max,M,2010,12,0
Max,M,2010,11,0
Max,M,2010,10,0
Max,M,2010,9,0
Max,M,2010,8,0
Max,M,2010,7,2
Max,M,2010,6,0
Max,M,2010,5,0
Max,M,2010,4,0
Max,M,2010,3,2
Max,M,2010,2,0
Max,M,2010,1,0
Max,M,2009,12,0
Max,M,2009,11,1
Max,M,2009,10,0
Max,M,2009,9,2
Max,M,2009,8,0
Max,M,2009,7,0
Max,M,2009,6,0
Max,M,2009,5,0
Max,M,2009,4,0
Max,M,2009,3,0
Max,M,2009,2,0
Max,M,2009,1,0
Max,M,2008,12,0
Max,M,2008,11,0
Max,M,2008,10,0
Max,M,2008,9,0
Max,M,2008,8,1
Max,M,2008,7,0
Max,M,2008,6,0
Max,M,2008,5,0
Max,M,2008,4,0
Max,M,2008,3,0
Max,M,2008,2,1
Max,M,2008,1,0
Max,M,2007,12,0
Max,M,2007,11,0
Max,M,2007,10,0
Max,M,2007,9,0
Max,M,2007,8,0
Max,M,2007,7,1
Max,M,2007,6,0
Max,M,2007,5,0
Max,M,2007,4,0
Max,M,2007,3,1
Max,M,2007,2,1
Max,M,2007,1,0
Max,M,2006,12,0
Max,M,2006,11,0
Max,M,2006,10,0
Max,M,2006,9,0
Max,M,2006,8,0
Max,M,2006,7,0
Max,M,2006,6,2
Max,M,2006,5,0
Max,M,2006,4,0
Max,M,2006,3,0
Max,M,2006,2,0
Max,M,2006,1,0
Max,M,2005,12,0
Max,M,2005,11,1
Max,M,2005,10,0
Max,M,2005,9,0
Max,M,2005,8,0
Max,M,2005,7,1
Max,M,2005,6,0
Max,M,2005,5,0
Max,M,2005,4,0
Max,M,2005,3,0
Max,M,2005,2,0
Max,M,2005,1,0
Max,M,2004,12,0
Max,M,2004,11,0
Max,M,2004,10,1
Max,M,2004,9,0
Max,M,2004,8,0
Max,M,2004,7,0
Melchior,M,2016,5,0
Melchior,M,2016,4,0
Melchior,M,2016,3,0
Melchior,M,2016,2,0
Melchior,M,2016,1,0
Melchior,M,2015,12,0
Melchior,M,2015,11,0
Melchior,M,2015,10,0
Melchior,M,2015,9,0
Melchior,M,2015,8,0
Melchior,M,2015,7,0
Melchior,M,2015,6,0
Melchior,M,2015,5,0
Melchior,M,2015,4,0
Melchior,M,2015,3,0
Melchior,M,2015,2,0
Melchior,M,2015,1,0
Melchior,M,2014,12,0
Melchior,M,2014,11,0
Melchior,M,2014,10,0
Melchior,M,2014,9,0
Melchior,M,2014,8,0
Melchior,M,2014,7,0
Melchior,M,2014,6,0
Melchior,M,2014,5,0
Melchior,M,2014,4,0
Melchior,M,2014,3,0
Melchior,M,2014,2,0
Melchior,M,2014,1,0
Melchior,M,2013,12,0
Melchior,M,2013,11,0
Melchior,M,2013,10,0
Melchior,M,2013,9,0
Melchior,M,2013,8,0
Melchior,M,2013,7,0
Melchior,M,2013,6,0
Melchior,M,2013,5,0
Melchior,M,2013,4,0
Melchior,M,2013,3,0
Melchior,M,2013,2,0
Melchior,M,2013,1,0
Melchior,M,2012,12,0
Melchior,M,2012,11,0
Melchior,M,2012,10,0
Melchior,M,2012,9,0
Melchior,M,2012,8,0
Melchior,M,2012,7,0
Melchior,M,2012,6,0
Melchior,M,2012,5,0
Melchior,M,2012,4,0
Melchior,M,2012,3,0
Melchior,M,2012,2,0
Melchior,M,2012,1,0
Melchior,M,2011,12,0
Melchior,M,2011,11,0
Melchior,M,2011,10,0
Melchior,M,2011,9,0
Melchior,M,2011,8,0
Melchior,M,2011,7,0
Melchior,M,2011,6,0
Melchior,M,2011,5,0
Melchior,M,2011,4,1
Melchior,M,2011,3,0
Melchior,M,2011,2,0
Melchior,M,2011,1,0
Melchior,M,2010,12,0
Melchior,M,2010,11,0
Melchior,M,2010,10,0
Melchior,M,2010,9,0
Melchior,M,2010,8,0
Melchior,M,2010,7,0
Melchior,M,2010,6,0
Melchior,M,2010,5,0
Melchior,M,2010,4,0
Melchior,M,2010,3,0
